Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
CN;;市环保局;23.8982, 100.0781;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;市水土所(对照点);27.303300000000004, 111.52390000000001;PM2.5;ChinaAQIData;µg/m³;24.0;2021-08-09T13:00:00+02:00;China
CN;;市环保大楼;40.7372, 107.37;O3;ChinaAQIData;µg/m³;124.0;2021-08-09T13:00:00+02:00;China
CN;;市环保局;44.89690000000001, 82.0806;O3;ChinaAQIData;µg/m³;127.0;2021-08-09T13:00:00+02:00;China
CN;;市环保局;35.706700000000005, 107.6364;CO;ChinaAQIData;µg/m³;500.0;2021-08-09T13:00:00+02:00;China
CN;;市环保局;22.775000000000002, 115.3653;PM10;ChinaAQIData;µg/m³;38.0;2021-08-09T13:00:00+02:00;China
CN;;电白南海;21.4688, 111.0286;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;电白南海;21.4688, 111.0286;PM2.5;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;市疾控中心;24.6989, 108.0983;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;市监测站;31.762, 119.9633;PM10;ChinaAQIData;µg/m³;63.0;2021-08-09T13:00:00+02:00;China
CN;;市监测站;23.1331, 113.2597;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;市监测站;33.070600000000006, 107.0154;SO2;ChinaAQIData;µg/m³;5.0;2021-08-09T13:00:00+02:00;China
CN;;市监测站;32.8929, 115.82770000000001;CO;ChinaAQIData;µg/m³;500.0;2021-08-09T13:00:00+02:00;China
CN;;市监测站;32.8929, 115.82770000000001;O3;ChinaAQIData;µg/m³;126.0;2021-08-09T13:00:00+02:00;China
CN;;市立交桥水厂;31.7308, 113.39830000000002;PM2.5;ChinaAQIData;µg/m³;2.0;2021-08-09T13:00:00+02:00;China
CN;;市经济开发区;25.0492, 101.538;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;市运管处;33.5979, 114.6546;NO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;师专;27.2944, 105.30999999999999;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;师大;26.0504, 119.2681;CO;ChinaAQIData;µg/m³;700.0;2021-08-09T13:00:00+02:00;China
CN;;师范学院;32.6524, 117.00670000000001;O3;ChinaAQIData;µg/m³;127.0;2021-08-09T13:00:00+02:00;China
CN;;广东商学院;23.0916, 113.3478;O3;ChinaAQIData;µg/m³;54.0;2021-08-09T13:00:00+02:00;China
CN;;延大医附院;36.6028, 109.47609999999999;PM2.5;ChinaAQIData;µg/m³;8.0;2021-08-09T13:00:00+02:00;China
CN;;开发区;34.7942, 111.1587;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-09T13:00:00+02:00;China
CN;;开发区;40.928, 117.95029999999998;PM10;ChinaAQIData;µg/m³;36.0;2021-08-09T13:00:00+02:00;China
CN;;开发区;41.1489, 122.0303;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;开发区管委会;37.4338, 118.6904;NO2;ChinaAQIData;µg/m³;16.0;2021-08-09T13:00:00+02:00;China
CN;;德令哈市;37.3753, 97.37310000000001;O3;ChinaAQIData;µg/m³;120.0;2021-08-09T13:00:00+02:00;China
CN;;德宏州监测站;24.428, 98.5842;NO2;ChinaAQIData;µg/m³;22.0;2021-08-09T13:00:00+02:00;China
CN;;德盛苑;36.1911, 113.1569;PM2.5;ChinaAQIData;µg/m³;29.0;2021-08-09T13:00:00+02:00;China
CN;;惠龙物流;40.628800000000005, 109.8642;CO;ChinaAQIData;µg/m³;600.0;2021-08-09T13:00:00+02:00;China
CN;;技术学院;35.4897, 112.8676;PM2.5;ChinaAQIData;µg/m³;24.0;2021-08-08T10:00:00+02:00;China
CN;;教育学院;40.08440000000001, 113.2711;PM10;ChinaAQIData;µg/m³;26.0;2021-08-09T13:00:00+02:00;China
CN;;文化路;41.7653, 123.4114;PM10;ChinaAQIData;µg/m³;33.0;2021-08-09T13:00:00+02:00;China
CN;;新兴;23.534500000000005, 116.3701;PM10;ChinaAQIData;µg/m³;31.0;2021-08-09T13:00:00+02:00;China
CN;;新城中学;22.7925, 115.36220000000002;O3;ChinaAQIData;µg/m³;75.0;2021-08-09T13:00:00+02:00;China
CN;;新山村;29.4875, 106.4782;PM2.5;ChinaAQIData;µg/m³;16.0;2021-08-09T13:00:00+02:00;China
CN;;东仁乐园(对照点);24.715, 108.2011;PM10;ChinaAQIData;µg/m³;21.0;2021-08-09T13:00:00+02:00;China
CN;;天庆家园;38.51670000000001, 102.1692;PM2.5;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;天方二分厂;32.9771, 113.99760000000002;PM10;ChinaAQIData;µg/m³;19.0;2021-08-09T13:00:00+02:00;China
CN;;市水利局;33.5828, 114.01379999999999;SO2;ChinaAQIData;µg/m³;7.0;2021-08-09T13:00:00+02:00;China
CN;;庙沟村(对照点);34.3063, 107.18499999999999;PM2.5;ChinaAQIData;µg/m³;17.0;2021-08-09T13:00:00+02:00;China
CN;;桐源党溪(对照点);28.0814, 116.2127;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;牛尾岭水库(对照点);21.587999999999997, 109.22620000000002;SO2;ChinaAQIData;µg/m³;6.0;2021-08-09T13:00:00+02:00;China
CN;;电视发射台(对照点);27.8901, 111.95889999999999;SO2;ChinaAQIData;µg/m³;1.0;2021-08-09T13:00:00+02:00;China
CN;;缙云山(对照点);29.8279, 106.3787;NO2;ChinaAQIData;µg/m³;12.0;2021-08-09T13:00:00+02:00;China
CN;;莲花山(对照点);30.137200000000004, 104.6617;PM10;ChinaAQIData;µg/m³;15.0;2021-08-09T13:00:00+02:00;China
CN;;董铺水库(对照点);31.905200000000004, 117.1604;O3;ChinaAQIData;µg/m³;152.0;2021-08-09T13:00:00+02:00;China
CN;;西园路(对照点);23.671899999999997, 116.6367;PM10;ChinaAQIData;µg/m³;29.0;2021-08-09T13:00:00+02:00;China
CN;;附二中;40.761, 107.4212;PM10;ChinaAQIData;µg/m³;35.0;2021-08-09T13:00:00+02:00;China
CN;;黑龙滩水库(对照点);30.0478, 104.0308;PM10;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;万江金泰;23.0381, 113.73379999999999;PM2.5;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;上虞中学;30.0137, 120.8369;NO2;ChinaAQIData;µg/m³;25.0;2021-08-09T13:00:00+02:00;China
CN;;中站许衡医院;35.253899999999994, 113.1656;CO;ChinaAQIData;µg/m³;500.0;2021-08-09T13:00:00+02:00;China
CN;;丰台云岗;39.8204, 116.15409999999999;O3;ChinaAQIData;µg/m³;166.0;2021-08-09T13:00:00+02:00;China
CN;;临江路;30.6994, 103.84580000000001;O3;ChinaAQIData;µg/m³;228.0;2021-08-09T13:00:00+02:00;China
CN;;云天化总部;24.9856, 102.66779999999999;PM2.5;ChinaAQIData;µg/m³;23.0;2021-08-09T13:00:00+02:00;China
CN;;云深路;30.727300000000003, 111.3119;PM10;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;井陉矿区区委大楼;38.0591645, 114.0504658;SO2;ChinaAQIData;µg/m³;2.0;2021-08-09T13:00:00+02:00;China
CN;;创业大厦;25.2381, 110.17640000000002;O3;ChinaAQIData;µg/m³;100.0;2021-08-09T13:00:00+02:00;China
CN;;北杜;34.46, 108.71080000000002;PM2.5;ChinaAQIData;µg/m³;17.0;2021-08-09T13:00:00+02:00;China
CN;;十里堡居委;35.0215, 118.3564;SO2;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;南沙街;22.789600000000004, 113.53420000000001;PM2.5;ChinaAQIData;µg/m³;11.0;2021-08-09T13:00:00+02:00;China
CN;;南沙街;22.789600000000004, 113.53420000000001;CO;ChinaAQIData;µg/m³;800.0;2021-08-09T13:00:00+02:00;China
CN;;台州科技职业学院;28.6681, 121.2568;PM2.5;ChinaAQIData;µg/m³;18.0;2021-08-09T13:00:00+02:00;China
CN;;同德佳苑;34.2956, 108.70960000000001;PM10;ChinaAQIData;µg/m³;44.0;2021-08-09T13:00:00+02:00;China
CN;;君悦子站;18.3443, 109.73479999999999;SO2;ChinaAQIData;µg/m³;2.0;2021-08-09T13:00:00+02:00;China
CN;;和平;35.998, 103.9611;O3;ChinaAQIData;µg/m³;143.0;2021-08-09T13:00:00+02:00;China
CN;;坪山;22.7151, 114.3551;PM2.5;ChinaAQIData;µg/m³;16.0;2021-08-08T10:00:00+02:00;China
CN;;河科大西苑校区;34.662, 112.3677;PM2.5;ChinaAQIData;µg/m³;28.0;2021-08-08T00:00:00+02:00;China
CN;;北苑;29.334, 120.04;SO2;ChinaAQIData;µg/m³;4.0;2021-07-25T10:00:00+02:00;China
CN;;河师大;35.3327, 113.9135;SO2;ChinaAQIData;µg/m³;1.0;2021-07-20T23:00:00+02:00;China
CN;;抱龙山庄;39.625, 121.989;SO2;ChinaAQIData;µg/m³;10.0;2019-10-16T19:00:00+02:00;China
CN;;防城镇政府;21.763100000000005, 108.35109999999999;O3;ChinaAQIData;µg/m³;105.0;2020-12-31T17:00:00+01:00;China
CN;;防城镇政府;21.763100000000005, 108.35109999999999;PM10;ChinaAQIData;µg/m³;76.0;2020-12-31T17:00:00+01:00;China
CN;;林科所;27.5733, 109.93330000000002;PM2.5;ChinaAQIData;µg/m³;38.0;2020-12-31T17:00:00+01:00;China
CN;;林科所;27.5733, 109.93330000000002;NO2;ChinaAQIData;µg/m³;37.0;2020-12-31T17:00:00+01:00;China
CN;;林科所;27.5733, 109.93330000000002;SO2;ChinaAQIData;µg/m³;7.0;2020-12-31T17:00:00+01:00;China
CN;;市检察院;31.116700000000005, 104.4053;O3;ChinaAQIData;µg/m³;80.0;2020-12-31T17:00:00+01:00;China
CN;;体育场;38.83429999999999, 105.6775;PM10;ChinaAQIData;µg/m³;58.0;2020-12-31T17:00:00+01:00;China
CN;;帽峰山森林公园;23.5538, 113.58899999999998;O3;ChinaAQIData;µg/m³;85.0;2020-12-31T17:00:00+01:00;China
CN;;市一纸厂;32.965, 114.01800000000001;PM10;ChinaAQIData;µg/m³;59.0;2020-12-31T17:00:00+01:00;China
